id,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q00152,graph_ppr,c4_046,c2_046,bridge_c2_c4,c2_089,0,0,0,3.4357,256,1,42,2000
q00152,topogps,c4_046,c2_046,bridge_c2_c4,bridge_c2_c4,1,6,120,7.2468,256,1,42,2000
q00152,topogps_cuepath,c4_046,c2_046,bridge_c2_c4,bridge_c2_c4,1,6,0,0.9586,256,1,42,2000
q00152,topogps_no_cue,c4_046,c2_046,bridge_c2_c4,c4_046,0,404,120,8.4777,256,1,42,2000
q00153,nn,c4_114,c0_114,bridge_c0_c4,c4_114,0,0,0,0.0052,256,1,42,2000
q00153,minsim,c4_114,c0_114,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0077,256,1,42,2000
q00153,graph_ppr,c4_114,c0_114,bridge_c0_c4,c4_078,0,0,0,3.3541,256,1,42,2000
q00153,topogps,c4_114,c0_114,bridge_c0_c4,bridge_c0_c4,1,7,120,7.2489,256,1,42,2000
q00153,topogps_cuepath,c4_114,c0_114,bridge_c0_c4,bridge_c0_c4,1,7,0,0.9845,256,1,42,2000
q00153,topogps_no_cue,c4_114,c0_114,bridge_c0_c4,c4_114,0,195,120,7.4998,256,1,42,2000
q00154,nn,c1_111,c4_111,bridge_c1_c4,c1_111,0,0,0,0.0052,256,1,42,2000
q00154,minsim,c1_111,c4_111,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0076,256,1,42,2000
q00154,graph_ppr,c1_111,c4_111,bridge_c1_c4,c1_006,0,0,0,3.3593,256,1,42,2000
q00154,topogps,c1_111,c4_111,bridge_c1_c4,bridge_c1_c4,1,6,120,7.1856,256,1,42,2000
q00154,topogps_cuepath,c1_111,c4_111,bridge_c1_c4,bridge_c1_c4,1,6,0,1.0043,256,1,42,2000
q00154,topogps_no_cue,c1_111,c4_111,bridge_c1_c4,c1_111,0,179,120,7.1991,256,1,42,2000
q00155,nn,c2_102,c4_102,bridge_c2_c4,c2_102,0,0,0,0.0049,256,1,42,2000
q00155,minsim,c2_102,c4_102,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0073,256,1,42,2000
q00155,graph_ppr,c2_102,c4_102,bridge_c2_c4,c4_078,0,0,0,3.3596,256,1,42,2000
q00155,topogps,c2_102,c4_102,bridge_c2_c4,bridge_c2_c4,1,5,120,7.3274,256,1,42,2000
q00155,topogps_cuepath,c2_102,c4_102,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9891,256,1,42,2000
q00155,topogps_no_cue,c2_102,c4_102,bridge_c2_c4,c2_102,0,299,120,7.7507,256,1,42,2000
q00156,nn,c3_023,c2_023,bridge_c2_c3,c3_023,0,0,0,0.005,256,1,42,2000
q00156,minsim,c3_023,c2_023,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0072,256,1,42,2000
q00156,graph_ppr,c3_023,c2_023,bridge_c2_c3,c3_016,0,0,0,3.3831,256,1,42,2000
q00156,topogps,c3_023,c2_023,bridge_c2_c3,bridge_c2_c3,1,8,120,7.3357,256,1,42,2000
q00156,topogps_cuepath,c3_023,c2_023,bridge_c2_c3,bridge_c3_c4,0,8,0,1.0805,256,1,42,2000
q00156,topogps_no_cue,c3_023,c2_023,bridge_c2_c3,c3_023,0,198,120,7.361,256,1,42,2000
q00157,nn,c1_054,c4_054,bridge_c1_c4,c1_054,0,0,0,0.0052,256,1,42,2000
q00157,minsim,c1_054,c4_054,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q00157,graph_ppr,c1_054,c4_054,bridge_c1_c4,c1_110,0,0,0,3.3493,256,1,42,2000
q00157,topogps,c1_054,c4_054,bridge_c1_c4,c1_062,0,5,120,7.2007,256,1,42,2000
q00157,topogps_cuepath,c1_054,c4_054,bridge_c1_c4,bridge_c1_c4,1,5,0,0.9299,256,1,42,2000
q00157,topogps_no_cue,c1_054,c4_054,bridge_c1_c4,c1_054,0,225,120,7.5025,256,1,42,2000
q00158,nn,c4_117,c1_117,bridge_c1_c4,c4_117,0,0,0,0.0052,256,1,42,2000
q00158,minsim,c4_117,c1_117,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0074,256,1,42,2000
q00158,graph_ppr,c4_117,c1_117,bridge_c1_c4,c4_026,0,0,0,3.3513,256,1,42,2000
q00158,topogps,c4_117,c1_117,bridge_c1_c4,c4_026,0,5,120,7.1873,256,1,42,2000
q00158,topogps_cuepath,c4_117,c1_117,bridge_c1_c4,bridge_c1_c4,1,5,0,0.9556,256,1,42,2000
q00158,topogps_no_cue,c4_117,c1_117,bridge_c1_c4,c4_117,0,380,120,8.2922,256,1,42,2000
q00159,nn,c0_117,c2_117,bridge_c0_c2,c0_117,0,0,0,0.0048,256,1,42,2000
q00159,minsim,c0_117,c2_117,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0074,256,1,42,2000
q00159,graph_ppr,c0_117,c2_117,bridge_c0_c2,c2_089,0,0,0,3.3481,256,1,42,2000
q00159,topogps,c0_117,c2_117,bridge_c0_c2,bridge_c0_c2,1,8,120,7.5698,256,1,42,2000
q00159,topogps_cuepath,c0_117,c2_117,bridge_c0_c2,bridge_c0_c4,0,8,0,1.1933,256,1,42,2000
q00159,topogps_no_cue,c0_117,c2_117,bridge_c0_c2,c0_117,0,287,120,7.6599,256,1,42,2000
q00160,nn,c0_107,c3_107,bridge_c0_c3,c0_107,0,0,0,0.0051,256,1,42,2000
q00160,minsim,c0_107,c3_107,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0073,256,1,42,2000
q00160,graph_ppr,c0_107,c3_107,bridge_c0_c3,c3_027,0,0,0,3.37,256,1,42,2000
q00160,topogps,c0_107,c3_107,bridge_c0_c3,c0_052,0,5,120,7.2586,256,1,42,2000
q00160,topogps_cuepath,c0_107,c3_107,bridge_c0_c3,bridge_c0_c3,1,5,0,0.9561,256,1,42,2000
q00160,topogps_no_cue,c0_107,c3_107,bridge_c0_c3,c0_107,0,290,120,7.658,256,1,42,2000
q00161,nn,c1_069,c0_069,bridge_c0_c1,c1_069,0,0,0,0.0048,256,1,42,2000
q00161,minsim,c1_069,c0_069,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0072,256,1,42,2000
q00161,graph_ppr,c1_069,c0_069,bridge_c0_c1,c0_036,0,0,0,3.4246,256,1,42,2000
q00161,topogps,c1_069,c0_069,bridge_c0_c1,c1_118,0,9,120,7.5826,256,1,42,2000
q00161,topogps_cuepath,c1_069,c0_069,bridge_c0_c1,c1_062,0,9,0,1.289,256,1,42,2000
q00161,topogps_no_cue,c1_069,c0_069,bridge_c0_c1,c1_069,0,243,120,7.5223,256,1,42,2000
q00162,nn,c1_054,c0_054,bridge_c0_c1,c1_054,0,0,0,0.0049,256,1,42,2000
q00162,minsim,c1_054,c0_054,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0073,256,1,42,2000
q00162,graph_ppr,c1_054,c0_054,bridge_c0_c1,c0_010,0,0,0,3.3414,256,1,42,2000
q00162,topogps,c1_054,c0_054,bridge_c0_c1,c1_096,0,8,120,7.6101,256,1,42,2000
q00162,topogps_cuepath,c1_054,c0_054,bridge_c0_c1,c4_004,0,8,0,1.256,256,1,42,2000
q00162,topogps_no_cue,c1_054,c0_054,bridge_c0_c1,c1_054,0,232,120,7.4625,256,1,42,2000
q00163,nn,c4_064,c2_064,bridge_c2_c4,c4_064,0,0,0,0.0047,256,1,42,2000
q00163,minsim,c4_064,c2_064,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0072,256,1,42,2000
q00163,graph_ppr,c4_064,c2_064,bridge_c2_c4,c4_026,0,0,0,3.3573,256,1,42,2000
q00163,topogps,c4_064,c2_064,bridge_c2_c4,bridge_c2_c4,1,5,120,7.5309,256,1,42,2000
q00163,topogps_cuepath,c4_064,c2_064,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9745,256,1,42,2000
q00163,topogps_no_cue,c4_064,c2_064,bridge_c2_c4,c4_064,0,374,120,8.2136,256,1,42,2000
q00164,nn,c2_053,c3_053,bridge_c2_c3,c2_053,0,0,0,0.0049,256,1,42,2000
q00164,minsim,c2_053,c3_053,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0073,256,1,42,2000
q00164,graph_ppr,c2_053,c3_053,bridge_c2_c3,c2_089,0,0,0,3.435,256,1,42,2000
q00164,topogps,c2_053,c3_053,bridge_c2_c3,c2_045,0,9,120,7.3907,256,1,42,2000
q00164,topogps_cuepath,c2_053,c3_053,bridge_c2_c3,c2_089,0,9,0,1.0841,256,1,42,2000
q00164,topogps_no_cue,c2_053,c3_053,bridge_c2_c3,c2_053,0,176,120,7.2803,256,1,42,2000
q00165,nn,c2_045,c3_045,bridge_c2_c3,c2_045,0,0,0,0.0053,256,1,42,2000
q00165,minsim,c2_045,c3_045,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0075,256,1,42,2000
q00165,graph_ppr,c2_045,c3_045,bridge_c2_c3,c3_016,0,0,0,3.3768,256,1,42,2000
q00165,topogps,c2_045,c3_045,bridge_c2_c3,bridge_c2_c3,1,7,120,7.3604,256,1,42,2000
q00165,topogps_cuepath,c2_045,c3_045,bridge_c2_c3,bridge_c3_c4,0,7,0,1.0702,256,1,42,2000
q00165,topogps_no_cue,c2_045,c3_045,bridge_c2_c3,c2_045,0,447,120,8.3517,256,1,42,2000
q00166,nn,c2_077,c0_077,bridge_c0_c2,c2_077,0,0,0,0.0047,256,1,42,2000
q00166,minsim,c2_077,c0_077,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0075,256,1,42,2000
q00166,graph_ppr,c2_077,c0_077,bridge_c0_c2,c2_089,0,0,0,3.3644,256,1,42,2000
q00166,topogps,c2_077,c0_077,bridge_c0_c2,bridge_c0_c2,1,9,120,7.5147,256,1,42,2000
q00166,topogps_cuepath,c2_077,c0_077,bridge_c0_c2,c2_030,0,9,0,1.1858,256,1,42,2000
q00166,topogps_no_cue,c2_077,c0_077,bridge_c0_c2,c2_077,0,286,120,7.6506,256,1,42,2000
q00167,nn,c1_041,c3_041,bridge_c1_c3,c1_041,0,0,0,0.0049,256,1,42,2000
q00167,minsim,c1_041,c3_041,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0073,256,1,42,2000
q00167,graph_ppr,c1_041,c3_041,bridge_c1_c3,c1_062,0,0,0,3.3639,256,1,42,2000
q00167,topogps,c1_041,c3_041,bridge_c1_c3,c1_064,0,9,120,7.4255,256,1,42,2000
q00167,topogps_cuepath,c1_041,c3_041,bridge_c1_c3,c1_006,0,9,0,1.1315,256,1,42,2000
q00167,topogps_no_cue,c1_041,c3_041,bridge_c1_c3,c1_041,0,248,120,7.497,256,1,42,2000
q00168,nn,c4_067,c3_067,bridge_c3_c4,c4_067,0,0,0,0.0048,256,1,42,2000
q00168,minsim,c4_067,c3_067,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0072,256,1,42,2000
q00168,graph_ppr,c4_067,c3_067,bridge_c3_c4,c4_026,0,0,0,3.4319,256,1,42,2000
q00168,topogps,c4_067,c3_067,bridge_c3_c4,bridge_c3_c4,1,7,120,7.2433,256,1,42,2000
q00168,topogps_cuepath,c4_067,c3_067,bridge_c3_c4,bridge_c3_c4,1,7,0,0.995,256,1,42,2000
q00168,topogps_no_cue,c4_067,c3_067,bridge_c3_c4,c4_067,0,541,120,8.9179,256,1,42,2000
q00169,nn,c3_115,c4_115,bridge_c3_c4,c3_115,0,0,0,0.0048,256,1,42,2000
q00169,minsim,c3_115,c4_115,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0075,256,1,42,2000
q00169,graph_ppr,c3_115,c4_115,bridge_c3_c4,c3_016,0,0,0,3.3576,256,1,42,2000
q00169,topogps,c3_115,c4_115,bridge_c3_c4,c3_027,0,5,120,7.1431,256,1,42,2000
q00169,topogps_cuepath,c3_115,c4_115,bridge_c3_c4,bridge_c3_c4,1,5,0,0.9031,256,1,42,2000
q00169,topogps_no_cue,c3_115,c4_115,bridge_c3_c4,c3_115,0,169,120,7.3002,256,1,42,2000
q00170,nn,c0_000,c4_000,bridge_c0_c4,c0_000,0,0,0,0.0052,256,1,42,2000
q00170,minsim,c0_000,c4_000,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0076,256,1,42,2000
q00170,graph_ppr,c0_000,c4_000,bridge_c0_c4,c4_078,0,0,0,3.3743,256,1,42,2000
q00170,topogps,c0_000,c4_000,bridge_c0_c4,c0_043,0,5,120,7.3006,256,1,42,2000
q00170,topogps_cuepath,c0_000,c4_000,bridge_c0_c4,bridge_c0_c4,1,5,0,0.9838,256,1,42,2000
q00170,topogps_no_cue,c0_000,c4_000,bridge_c0_c4,c0_000,0,272,120,7.6171,256,1,42,2000
q00171,nn,c3_089,c2_089,bridge_c2_c3,c3_089,0,0,0,0.0049,256,1,42,2000
q00171,minsim,c3_089,c2_089,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0073,256,1,42,2000
q00171,graph_ppr,c3_089,c2_089,bridge_c2_c3,c3_016,0,0,0,3.3666,256,1,42,2000
q00171,topogps,c3_089,c2_089,bridge_c2_c3,bridge_c2_c3,1,8,120,7.3889,256,1,42,2000
q00171,topogps_cuepath,c3_089,c2_089,bridge_c2_c3,bridge_c3_c4,0,8,0,1.0633,256,1,42,2000
q00171,topogps_no_cue,c3_089,c2_089,bridge_c2_c3,c3_089,0,178,120,7.1502,256,1,42,2000
q00172,nn,c4_045,c3_045,bridge_c3_c4,c4_045,0,0,0,0.0048,256,1,42,2000
q00172,minsim,c4_045,c3_045,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0071,256,1,42,2000
q00172,graph_ppr,c4_045,c3_045,bridge_c3_c4,c4_026,0,0,0,3.3556,256,1,42,2000
q00172,topogps,c4_045,c3_045,bridge_c3_c4,c4_047,0,6,120,7.3256,256,1,42,2000
q00172,topogps_cuepath,c4_045,c3_045,bridge_c3_c4,bridge_c3_c4,1,6,0,1.0536,256,1,42,2000
q00172,topogps_no_cue,c4_045,c3_045,bridge_c3_c4,c4_045,0,396,120,8.2632,256,1,42,2000
q00173,nn,c1_049,c0_049,bridge_c0_c1,c1_049,0,0,0,0.0049,256,1,42,2000
q00173,minsim,c1_049,c0_049,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0072,256,1,42,2000
q00173,graph_ppr,c1_049,c0_049,bridge_c0_c1,c1_110,0,0,0,3.4085,256,1,42,2000
q00173,topogps,c1_049,c0_049,bridge_c0_c1,bridge_c0_c1,1,8,120,7.5305,256,1,42,2000
q00173,topogps_cuepath,c1_049,c0_049,bridge_c0_c1,c1_062,0,8,0,1.2492,256,1,42,2000
q00173,topogps_no_cue,c1_049,c0_049,bridge_c0_c1,c1_049,0,243,120,7.5445,256,1,42,2000
q00174,nn,c3_040,c4_040,bridge_c3_c4,c3_040,0,0,0,0.0054,256,1,42,2000
q00174,minsim,c3_040,c4_040,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0074,256,1,42,2000
q00174,graph_ppr,c3_040,c4_040,bridge_c3_c4,c3_016,0,0,0,3.3571,256,1,42,2000
q00174,topogps,c3_040,c4_040,bridge_c3_c4,c3_081,0,6,120,7.3244,256,1,42,2000
q00174,topogps_cuepath,c3_040,c4_040,bridge_c3_c4,bridge_c3_c4,1,6,0,1.1039,256,1,42,2000
q00174,topogps_no_cue,c3_040,c4_040,bridge_c3_c4,c3_040,0,164,120,8.3266,256,1,42,2000
q00175,nn,c3_058,c0_058,bridge_c0_c3,c3_058,0,0,0,0.0066,256,1,42,2000
q00175,minsim,c3_058,c0_058,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0101,256,1,42,2000
q00175,graph_ppr,c3_058,c0_058,bridge_c0_c3,c3_027,0,0,0,3.9816,256,1,42,2000
q00175,topogps,c3_058,c0_058,bridge_c0_c3,c3_081,0,5,120,8.8931,256,1,42,2000
q00175,topogps_cuepath,c3_058,c0_058,bridge_c0_c3,bridge_c0_c3,1,5,0,1.1919,256,1,42,2000
q00175,topogps_no_cue,c3_058,c0_058,bridge_c0_c3,c3_058,0,168,120,9.0561,256,1,42,2000
q00176,nn,c1_078,c4_078,bridge_c1_c4,c1_078,0,0,0,0.0093,256,1,42,2000
q00176,minsim,c1_078,c4_078,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0112,256,1,42,2000
q00176,graph_ppr,c1_078,c4_078,bridge_c1_c4,c1_062,0,0,0,4.1793,256,1,42,2000
q00176,topogps,c1_078,c4_078,bridge_c1_c4,bridge_c1_c4,1,6,120,8.8632,256,1,42,2000
q00176,topogps_cuepath,c1_078,c4_078,bridge_c1_c4,bridge_c1_c4,1,6,0,1.4696,256,1,42,2000
q00176,topogps_no_cue,c1_078,c4_078,bridge_c1_c4,c1_078,0,205,120,9.2593,256,1,42,2000
q00177,nn,c3_074,c2_074,bridge_c2_c3,c3_074,0,0,0,0.0066,256,1,42,2000
q00177,minsim,c3_074,c2_074,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0114,256,1,42,2000
q00177,graph_ppr,c3_074,c2_074,bridge_c2_c3,c2_089,0,0,0,4.3962,256,1,42,2000
q00177,topogps,c3_074,c2_074,bridge_c2_c3,bridge_c2_c3,1,9,120,9.1772,256,1,42,2000
q00177,topogps_cuepath,c3_074,c2_074,bridge_c2_c3,bridge_c3_c4,0,9,0,1.4846,256,1,42,2000
q00177,topogps_no_cue,c3_074,c2_074,bridge_c2_c3,c3_074,0,187,120,9.0713,256,1,42,2000
q00178,nn,c4_109,c2_109,bridge_c2_c4,c4_109,0,0,0,0.0072,256,1,42,2000
q00178,minsim,c4_109,c2_109,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0101,256,1,42,2000
q00178,graph_ppr,c4_109,c2_109,bridge_c2_c4,c2_089,0,0,0,4.1082,256,1,42,2000
q00178,topogps,c4_109,c2_109,bridge_c2_c4,c4_020,0,4,120,8.7494,256,1,42,2000
q00178,topogps_cuepath,c4_109,c2_109,bridge_c2_c4,bridge_c2_c4,1,4,0,1.1041,256,1,42,2000
q00178,topogps_no_cue,c4_109,c2_109,bridge_c2_c4,c4_102,0,378,120,9.9365,256,1,42,2000
q00179,nn,c1_045,c0_045,bridge_c0_c1,c1_045,0,0,0,0.0059,256,1,42,2000
q00179,minsim,c1_045,c0_045,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0101,256,1,42,2000
q00179,graph_ppr,c1_045,c0_045,bridge_c0_c1,c0_043,0,0,0,4.0262,256,1,42,2000
q00179,topogps,c1_045,c0_045,bridge_c0_c1,bridge_c0_c1,1,8,120,8.9954,256,1,42,2000
q00179,topogps_cuepath,c1_045,c0_045,bridge_c0_c1,c4_004,0,8,0,1.3795,256,1,42,2000
q00179,topogps_no_cue,c1_045,c0_045,bridge_c0_c1,c1_045,0,241,120,8.9667,256,1,42,2000
q00180,nn,c2_084,c0_084,bridge_c0_c2,c2_084,0,0,0,0.0053,256,1,42,2000
q00180,minsim,c2_084,c0_084,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0095,256,1,42,2000
q00180,graph_ppr,c2_084,c0_084,bridge_c0_c2,c2_089,0,0,0,4.0069,256,1,42,2000
q00180,topogps,c2_084,c0_084,bridge_c0_c2,bridge_c0_c2,1,9,120,8.8767,256,1,42,2000
q00180,topogps_cuepath,c2_084,c0_084,bridge_c0_c2,c2_109,0,9,0,1.4077,256,1,42,2000
q00180,topogps_no_cue,c2_084,c0_084,bridge_c0_c2,c2_084,0,405,120,9.5538,256,1,42,2000
q00181,nn,c4_098,c2_098,bridge_c2_c4,c4_098,0,0,0,0.0051,256,1,42,2000
q00181,minsim,c4_098,c2_098,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0075,256,1,42,2000
q00181,graph_ppr,c4_098,c2_098,bridge_c2_c4,c2_093,0,0,0,3.4147,256,1,42,2000
q00181,topogps,c4_098,c2_098,bridge_c2_c4,bridge_c2_c4,1,5,120,7.3008,256,1,42,2000
q00181,topogps_cuepath,c4_098,c2_098,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9748,256,1,42,2000
q00181,topogps_no_cue,c4_098,c2_098,bridge_c2_c4,c4_098,0,316,120,7.9431,256,1,42,2000
q00182,nn,c2_065,c3_065,bridge_c2_c3,c2_065,0,0,0,0.005,256,1,42,2000
q00182,minsim,c2_065,c3_065,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0073,256,1,42,2000
q00182,graph_ppr,c2_065,c3_065,bridge_c2_c3,c3_042,0,0,0,3.4301,256,1,42,2000
q00182,topogps,c2_065,c3_065,bridge_c2_c3,c2_045,0,8,120,7.3845,256,1,42,2000
q00182,topogps_cuepath,c2_065,c3_065,bridge_c2_c3,c2_094,0,8,0,1.09,256,1,42,2000
q00182,topogps_no_cue,c2_065,c3_065,bridge_c2_c3,c2_065,0,393,120,8.1359,256,1,42,2000
q00183,nn,c4_086,c3_086,bridge_c3_c4,c4_086,0,0,0,0.0048,256,1,42,2000
q00183,minsim,c4_086,c3_086,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0072,256,1,42,2000
q00183,graph_ppr,c4_086,c3_086,bridge_c3_c4,c4_078,0,0,0,3.3663,256,1,42,2000
q00183,topogps,c4_086,c3_086,bridge_c3_c4,c4_002,0,6,120,7.3839,256,1,42,2000
q00183,topogps_cuepath,c4_086,c3_086,bridge_c3_c4,bridge_c3_c4,1,6,0,1.025,256,1,42,2000
q00183,topogps_no_cue,c4_086,c3_086,bridge_c3_c4,c4_086,0,364,120,8.06,256,1,42,2000
q00184,nn,c0_049,c4_049,bridge_c0_c4,c0_049,0,0,0,0.0048,256,1,42,2000
q00184,minsim,c0_049,c4_049,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0073,256,1,42,2000
q00184,graph_ppr,c0_049,c4_049,bridge_c0_c4,c4_026,0,0,0,3.3651,256,1,42,2000
q00184,topogps,c0_049,c4_049,bridge_c0_c4,bridge_c0_c4,1,6,120,7.2832,256,1,42,2000
q00184,topogps_cuepath,c0_049,c4_049,bridge_c0_c4,bridge_c0_c4,1,6,0,0.9693,256,1,42,2000
q00184,topogps_no_cue,c0_049,c4_049,bridge_c0_c4,c0_049,0,261,120,7.5493,256,1,42,2000
q00185,nn,c1_085,c3_085,bridge_c1_c3,c1_085,0,0,0,0.0047,256,1,42,2000
q00185,minsim,c1_085,c3_085,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0074,256,1,42,2000
q00185,graph_ppr,c1_085,c3_085,bridge_c1_c3,c3_016,0,0,0,3.3832,256,1,42,2000
q00185,topogps,c1_085,c3_085,bridge_c1_c3,c1_077,0,10,120,7.3556,256,1,42,2000
q00185,topogps_cuepath,c1_085,c3_085,bridge_c1_c3,c1_006,0,10,0,1.0827,256,1,42,2000
q00185,topogps_no_cue,c1_085,c3_085,bridge_c1_c3,c1_085,0,242,120,7.588,256,1,42,2000
q00186,nn,c4_073,c0_073,bridge_c0_c4,c4_073,0,0,0,0.0055,256,1,42,2000
q00186,minsim,c4_073,c0_073,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0075,256,1,42,2000
q00186,graph_ppr,c4_073,c0_073,bridge_c0_c4,c4_026,0,0,0,3.3643,256,1,42,2000
q00186,topogps,c4_073,c0_073,bridge_c0_c4,bridge_c0_c4,1,5,120,7.2287,256,1,42,2000
q00186,topogps_cuepath,c4_073,c0_073,bridge_c0_c4,bridge_c0_c4,1,5,0,0.9434,256,1,42,2000
q00186,topogps_no_cue,c4_073,c0_073,bridge_c0_c4,c4_073,0,456,120,8.5844,256,1,42,2000
q00187,nn,c0_115,c1_115,bridge_c0_c1,c0_115,0,0,0,0.0052,256,1,42,2000
q00187,minsim,c0_115,c1_115,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0075,256,1,42,2000
q00187,graph_ppr,c0_115,c1_115,bridge_c0_c1,c0_010,0,0,0,3.3573,256,1,42,2000
q00187,topogps,c0_115,c1_115,bridge_c0_c1,c0_028,0,8,120,7.4598,256,1,42,2000
q00187,topogps_cuepath,c0_115,c1_115,bridge_c0_c1,c0_101,0,8,0,1.1052,256,1,42,2000
q00187,topogps_no_cue,c0_115,c1_115,bridge_c0_c1,c0_115,0,277,120,7.624,256,1,42,2000
q00188,nn,c2_052,c4_052,bridge_c2_c4,c2_052,0,0,0,0.0051,256,1,42,2000
q00188,minsim,c2_052,c4_052,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0073,256,1,42,2000
q00188,graph_ppr,c2_052,c4_052,bridge_c2_c4,c2_089,0,0,0,3.3634,256,1,42,2000
q00188,topogps,c2_052,c4_052,bridge_c2_c4,c2_045,0,6,120,7.2182,256,1,42,2000
q00188,topogps_cuepath,c2_052,c4_052,bridge_c2_c4,bridge_c2_c4,1,6,0,0.9716,256,1,42,2000
q00188,topogps_no_cue,c2_052,c4_052,bridge_c2_c4,c2_052,0,198,120,7.2737,256,1,42,2000
q00189,nn,c0_005,c3_005,bridge_c0_c3,c0_005,0,0,0,0.0047,256,1,42,2000
q00189,minsim,c0_005,c3_005,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0072,256,1,42,2000
q00189,graph_ppr,c0_005,c3_005,bridge_c0_c3,c0_107,0,0,0,3.3855,256,1,42,2000
q00189,topogps,c0_005,c3_005,bridge_c0_c3,bridge_c0_c3,1,6,120,7.1702,256,1,42,2000
q00189,topogps_cuepath,c0_005,c3_005,bridge_c0_c3,bridge_c0_c3,1,6,0,0.9238,256,1,42,2000
q00189,topogps_no_cue,c0_005,c3_005,bridge_c0_c3,c0_005,0,215,120,7.4379,256,1,42,2000
q00190,nn,c3_044,c0_044,bridge_c0_c3,c3_044,0,0,0,0.0052,256,1,42,2000
q00190,minsim,c3_044,c0_044,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0075,256,1,42,2000
q00190,graph_ppr,c3_044,c0_044,bridge_c0_c3,c3_016,0,0,0,3.3845,256,1,42,2000
q00190,topogps,c3_044,c0_044,bridge_c0_c3,c3_016,0,6,120,7.2009,256,1,42,2000
q00190,topogps_cuepath,c3_044,c0_044,bridge_c0_c3,bridge_c0_c3,1,6,0,0.9525,256,1,42,2000
q00190,topogps_no_cue,c3_044,c0_044,bridge_c0_c3,c3_044,0,193,120,7.2716,256,1,42,2000
q00191,nn,c0_103,c1_103,bridge_c0_c1,c0_103,0,0,0,0.0049,256,1,42,2000
q00191,minsim,c0_103,c1_103,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0071,256,1,42,2000
q00191,graph_ppr,c0_103,c1_103,bridge_c0_c1,c0_010,0,0,0,3.3569,256,1,42,2000
q00191,topogps,c0_103,c1_103,bridge_c0_c1,bridge_c0_c1,1,7,120,7.2931,256,1,42,2000
q00191,topogps_cuepath,c0_103,c1_103,bridge_c0_c1,c0_101,0,7,0,1.087,256,1,42,2000
q00191,topogps_no_cue,c0_103,c1_103,bridge_c0_c1,c0_103,0,281,120,7.701,256,1,42,2000
q00192,nn,c0_106,c4_106,bridge_c0_c4,c0_106,0,0,0,0.0047,256,1,42,2000
q00192,minsim,c0_106,c4_106,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0074,256,1,42,2000
q00192,graph_ppr,c0_106,c4_106,bridge_c0_c4,c4_026,0,0,0,3.3692,256,1,42,2000
q00192,topogps,c0_106,c4_106,bridge_c0_c4,c0_043,0,4,120,7.205,256,1,42,2000
q00192,topogps_cuepath,c0_106,c4_106,bridge_c0_c4,bridge_c0_c4,1,4,0,0.9404,256,1,42,2000
q00192,topogps_no_cue,c0_106,c4_106,bridge_c0_c4,c0_106,0,295,120,7.6929,256,1,42,2000
q00193,nn,c0_116,c2_116,bridge_c0_c2,c0_116,0,0,0,0.0048,256,1,42,2000
