id,task,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q01878,associative,nn,c3_022,c2_022,bridge_c2_c3_022,c3_022,0,0,0,0.0082,256,1,42,2000
q01878,associative,minsim,c3_022,c2_022,bridge_c2_c3_022,c2_103,0,0,0,0.0126,256,1,42,2000
q01878,associative,graph_ppr,c3_022,c2_022,bridge_c2_c3_022,bridge_c2_c3_022,1,0,0,10.4752,256,1,42,2000
q01878,associative,topogps,c3_022,c2_022,bridge_c2_c3_022,bridge_c2_c3_022,1,3,0,0.7783,256,1,42,2000
q01878,associative,topogps_cuepath,c3_022,c2_022,bridge_c2_c3_022,bridge_c2_c3_022,1,3,0,0.5037,256,1,42,2000
q01878,associative,topogps_no_cue,c3_022,c2_022,bridge_c2_c3_022,bridge_c3_c4_096,0,2500,120,21.4772,256,1,42,2000
q01879,associative,nn,c2_078,c4_078,bridge_c2_c4_078,c2_078,0,0,0,0.0082,256,1,42,2000
q01879,associative,minsim,c2_078,c4_078,bridge_c2_c4_078,c2_037,0,0,0,0.013,256,1,42,2000
q01879,associative,graph_ppr,c2_078,c4_078,bridge_c2_c4_078,bridge_c2_c4_078,1,0,0,10.4211,256,1,42,2000
q01879,associative,topogps,c2_078,c4_078,bridge_c2_c4_078,bridge_c2_c4_078,1,3,1,0.8851,256,1,42,2000
q01879,associative,topogps_cuepath,c2_078,c4_078,bridge_c2_c4_078,bridge_c2_c4_078,1,3,0,0.5304,256,1,42,2000
q01879,associative,topogps_no_cue,c2_078,c4_078,bridge_c2_c4_078,bridge_c2_c3_105,0,2500,120,21.0646,256,1,42,2000
q01880,associative,nn,c2_090,c4_090,bridge_c2_c4_090,c2_090,0,0,0,0.0081,256,1,42,2000
q01880,associative,minsim,c2_090,c4_090,bridge_c2_c4_090,c2_054,0,0,0,0.0131,256,1,42,2000
q01880,associative,graph_ppr,c2_090,c4_090,bridge_c2_c4_090,bridge_c2_c4_090,1,0,0,10.4214,256,1,42,2000
q01880,associative,topogps,c2_090,c4_090,bridge_c2_c4_090,bridge_c2_c4_090,1,3,1,0.8723,256,1,42,2000
q01880,associative,topogps_cuepath,c2_090,c4_090,bridge_c2_c4_090,bridge_c2_c4_090,1,3,0,0.5352,256,1,42,2000
q01880,associative,topogps_no_cue,c2_090,c4_090,bridge_c2_c4_090,c2_090,0,2500,120,21.1569,256,1,42,2000
q01881,associative,nn,c2_046,c4_046,bridge_c2_c4_046,c2_046,0,0,0,0.0081,256,1,42,2000
q01881,associative,minsim,c2_046,c4_046,bridge_c2_c4_046,c2_055,0,0,0,0.0128,256,1,42,2000
q01881,associative,graph_ppr,c2_046,c4_046,bridge_c2_c4_046,bridge_c2_c4_046,1,0,0,10.4462,256,1,42,2000
q01881,associative,topogps,c2_046,c4_046,bridge_c2_c4_046,bridge_c2_c4_046,1,3,1,0.8869,256,1,42,2000
q01881,associative,topogps_cuepath,c2_046,c4_046,bridge_c2_c4_046,bridge_c2_c4_046,1,3,0,0.5387,256,1,42,2000
q01881,associative,topogps_no_cue,c2_046,c4_046,bridge_c2_c4_046,bridge_c2_c4_027,0,2500,120,20.934,256,1,42,2000
q01882,associative,nn,c2_046,c3_046,bridge_c2_c3_046,c2_046,0,0,0,0.009,256,1,42,2000
q01882,associative,minsim,c2_046,c3_046,bridge_c2_c3_046,c3_056,0,0,0,0.0128,256,1,42,2000
q01882,associative,graph_ppr,c2_046,c3_046,bridge_c2_c3_046,bridge_c2_c3_046,1,0,0,10.5346,256,1,42,2000
q01882,associative,topogps,c2_046,c3_046,bridge_c2_c3_046,bridge_c2_c3_046,1,3,1,0.8872,256,1,42,2000
q01882,associative,topogps_cuepath,c2_046,c3_046,bridge_c2_c3_046,bridge_c2_c3_046,1,3,0,0.5355,256,1,42,2000
q01882,associative,topogps_no_cue,c2_046,c3_046,bridge_c2_c3_046,bridge_c2_c4_055,0,2500,120,21.035,256,1,42,2000
q01883,associative,nn,c2_075,c4_075,bridge_c2_c4_075,c2_075,0,0,0,0.008,256,1,42,2000
q01883,associative,minsim,c2_075,c4_075,bridge_c2_c4_075,c2_037,0,0,0,0.0126,256,1,42,2000
q01883,associative,graph_ppr,c2_075,c4_075,bridge_c2_c4_075,bridge_c2_c4_075,1,0,0,10.4429,256,1,42,2000
q01883,associative,topogps,c2_075,c4_075,bridge_c2_c4_075,bridge_c2_c4_075,1,3,1,0.8574,256,1,42,2000
q01883,associative,topogps_cuepath,c2_075,c4_075,bridge_c2_c4_075,bridge_c2_c4_075,1,3,0,0.5167,256,1,42,2000
q01883,associative,topogps_no_cue,c2_075,c4_075,bridge_c2_c4_075,c2_075,0,2500,120,21.0794,256,1,42,2000
q01884,associative,nn,c0_040,c4_040,bridge_c0_c4_040,c0_040,0,0,0,0.0082,256,1,42,2000
q01884,associative,minsim,c0_040,c4_040,bridge_c0_c4_040,c0_101,0,0,0,0.0127,256,1,42,2000
q01884,associative,graph_ppr,c0_040,c4_040,bridge_c0_c4_040,bridge_c0_c4_040,1,0,0,10.3883,256,1,42,2000
q01884,associative,topogps,c0_040,c4_040,bridge_c0_c4_040,bridge_c0_c4_040,1,3,1,0.8653,256,1,42,2000
q01884,associative,topogps_cuepath,c0_040,c4_040,bridge_c0_c4_040,bridge_c0_c4_040,1,3,0,0.5237,256,1,42,2000
q01884,associative,topogps_no_cue,c0_040,c4_040,bridge_c0_c4_040,bridge_c0_c4_119,0,2500,120,21.1894,256,1,42,2000
q01885,associative,nn,c3_046,c4_046,bridge_c3_c4_046,c3_046,0,0,0,0.0083,256,1,42,2000
q01885,associative,minsim,c3_046,c4_046,bridge_c3_c4_046,c3_104,0,0,0,0.0129,256,1,42,2000
q01885,associative,graph_ppr,c3_046,c4_046,bridge_c3_c4_046,bridge_c3_c4_046,1,0,0,10.4901,256,1,42,2000
q01885,associative,topogps,c3_046,c4_046,bridge_c3_c4_046,bridge_c3_c4_046,1,3,1,0.914,256,1,42,2000
q01885,associative,topogps_cuepath,c3_046,c4_046,bridge_c3_c4_046,bridge_c3_c4_046,1,3,0,0.5592,256,1,42,2000
q01885,associative,topogps_no_cue,c3_046,c4_046,bridge_c3_c4_046,bridge_c3_c4_043,0,2472,120,20.6566,256,1,42,2000
q01886,associative,nn,c0_119,c4_119,bridge_c0_c4_119,c0_119,0,0,0,0.0083,256,1,42,2000
q01886,associative,minsim,c0_119,c4_119,bridge_c0_c4_119,c4_024,0,0,0,0.0129,256,1,42,2000
q01886,associative,graph_ppr,c0_119,c4_119,bridge_c0_c4_119,bridge_c0_c4_119,1,0,0,10.3674,256,1,42,2000
q01886,associative,topogps,c0_119,c4_119,bridge_c0_c4_119,bridge_c0_c4_119,1,3,0,0.7912,256,1,42,2000
q01886,associative,topogps_cuepath,c0_119,c4_119,bridge_c0_c4_119,bridge_c0_c4_119,1,3,0,0.5381,256,1,42,2000
q01886,associative,topogps_no_cue,c0_119,c4_119,bridge_c0_c4_119,bridge_c0_c4_113,0,2500,120,21.4829,256,1,42,2000
q01887,associative,nn,c1_066,c0_066,bridge_c0_c1_066,c1_066,0,0,0,0.0083,256,1,42,2000
q01887,associative,minsim,c1_066,c0_066,bridge_c0_c1_066,c4_062,0,0,0,0.0127,256,1,42,2000
q01887,associative,graph_ppr,c1_066,c0_066,bridge_c0_c1_066,bridge_c0_c1_066,1,0,0,10.3467,256,1,42,2000
q01887,associative,topogps,c1_066,c0_066,bridge_c0_c1_066,bridge_c0_c1_066,1,3,0,0.7836,256,1,42,2000
q01887,associative,topogps_cuepath,c1_066,c0_066,bridge_c0_c1_066,bridge_c0_c1_066,1,3,0,0.5027,256,1,42,2000
q01887,associative,topogps_no_cue,c1_066,c0_066,bridge_c0_c1_066,bridge_c1_c3_108,0,2500,120,21.2328,256,1,42,2000
q01888,associative,nn,c3_020,c0_020,bridge_c0_c3_020,c3_020,0,0,0,0.0082,256,1,42,2000
q01888,associative,minsim,c3_020,c0_020,bridge_c0_c3_020,c3_093,0,0,0,0.0129,256,1,42,2000
q01888,associative,graph_ppr,c3_020,c0_020,bridge_c0_c3_020,bridge_c0_c3_020,1,0,0,10.3928,256,1,42,2000
q01888,associative,topogps,c3_020,c0_020,bridge_c0_c3_020,bridge_c0_c3_020,1,3,0,0.7802,256,1,42,2000
q01888,associative,topogps_cuepath,c3_020,c0_020,bridge_c0_c3_020,bridge_c0_c3_020,1,3,0,0.5473,256,1,42,2000
q01888,associative,topogps_no_cue,c3_020,c0_020,bridge_c0_c3_020,bridge_c3_c4_063,0,2500,120,21.5376,256,1,42,2000
q01889,associative,nn,c1_080,c3_080,bridge_c1_c3_080,c1_080,0,0,0,0.0084,256,1,42,2000
q01889,associative,minsim,c1_080,c3_080,bridge_c1_c3_080,c2_096,0,0,0,0.013,256,1,42,2000
q01889,associative,graph_ppr,c1_080,c3_080,bridge_c1_c3_080,bridge_c1_c3_080,1,0,0,10.4495,256,1,42,2000
q01889,associative,topogps,c1_080,c3_080,bridge_c1_c3_080,bridge_c1_c3_080,1,3,1,0.8453,256,1,42,2000
q01889,associative,topogps_cuepath,c1_080,c3_080,bridge_c1_c3_080,bridge_c1_c3_080,1,3,0,0.4951,256,1,42,2000
q01889,associative,topogps_no_cue,c1_080,c3_080,bridge_c1_c3_080,bridge_c1_c3_031,0,2500,120,21.208,256,1,42,2000
q01890,associative,nn,c1_026,c0_026,bridge_c0_c1_026,c1_026,0,0,0,0.0084,256,1,42,2000
q01890,associative,minsim,c1_026,c0_026,bridge_c0_c1_026,bridge_c2_c4_072,0,0,0,0.0127,256,1,42,2000
q01890,associative,graph_ppr,c1_026,c0_026,bridge_c0_c1_026,bridge_c0_c1_026,1,0,0,10.4884,256,1,42,2000
q01890,associative,topogps,c1_026,c0_026,bridge_c0_c1_026,bridge_c0_c1_026,1,3,0,0.7801,256,1,42,2000
q01890,associative,topogps_cuepath,c1_026,c0_026,bridge_c0_c1_026,bridge_c0_c1_026,1,3,0,0.4887,256,1,42,2000
q01890,associative,topogps_no_cue,c1_026,c0_026,bridge_c0_c1_026,c1_026,0,2500,120,21.06,256,1,42,2000
q01891,associative,nn,c0_112,c1_112,bridge_c0_c1_112,c0_112,0,0,0,0.0084,256,1,42,2000
q01891,associative,minsim,c0_112,c1_112,bridge_c0_c1_112,c2_042,0,0,0,0.0129,256,1,42,2000
q01891,associative,graph_ppr,c0_112,c1_112,bridge_c0_c1_112,bridge_c0_c1_112,1,0,0,10.6479,256,1,42,2000
q01891,associative,topogps,c0_112,c1_112,bridge_c0_c1_112,bridge_c0_c1_112,1,3,1,0.8257,256,1,42,2000
q01891,associative,topogps_cuepath,c0_112,c1_112,bridge_c0_c1_112,bridge_c0_c1_112,1,3,0,0.5026,256,1,42,2000
q01891,associative,topogps_no_cue,c0_112,c1_112,bridge_c0_c1_112,c0_112,0,2500,120,21.37,256,1,42,2000
q01892,associative,nn,c2_062,c1_062,bridge_c1_c2_062,c2_062,0,0,0,0.0083,256,1,42,2000
q01892,associative,minsim,c2_062,c1_062,bridge_c1_c2_062,c2_094,0,0,0,0.0129,256,1,42,2000
q01892,associative,graph_ppr,c2_062,c1_062,bridge_c1_c2_062,bridge_c1_c2_062,1,0,0,10.5576,256,1,42,2000
q01892,associative,topogps,c2_062,c1_062,bridge_c1_c2_062,bridge_c1_c2_062,1,3,0,0.7981,256,1,42,2000
q01892,associative,topogps_cuepath,c2_062,c1_062,bridge_c1_c2_062,bridge_c1_c2_062,1,3,0,0.5193,256,1,42,2000
q01892,associative,topogps_no_cue,c2_062,c1_062,bridge_c1_c2_062,bridge_c2_c4_041,0,2500,120,20.8608,256,1,42,2000
q01893,associative,nn,c2_108,c4_108,bridge_c2_c4_108,c2_108,0,0,0,0.0086,256,1,42,2000
q01893,associative,minsim,c2_108,c4_108,bridge_c2_c4_108,c4_093,0,0,0,0.0128,256,1,42,2000
q01893,associative,graph_ppr,c2_108,c4_108,bridge_c2_c4_108,bridge_c2_c4_108,1,0,0,11.1391,256,1,42,2000
q01893,associative,topogps,c2_108,c4_108,bridge_c2_c4_108,bridge_c2_c4_108,1,3,1,0.9457,256,1,42,2000
q01893,associative,topogps_cuepath,c2_108,c4_108,bridge_c2_c4_108,bridge_c2_c4_108,1,3,0,0.5289,256,1,42,2000
q01893,associative,topogps_no_cue,c2_108,c4_108,bridge_c2_c4_108,bridge_c2_c3_063,0,2500,120,21.1745,256,1,42,2000
q01894,associative,nn,c4_095,c1_095,bridge_c1_c4_095,c4_095,0,0,0,0.0128,256,1,42,2000
q01894,associative,minsim,c4_095,c1_095,bridge_c1_c4_095,c4_091,0,0,0,0.0185,256,1,42,2000
q01894,associative,graph_ppr,c4_095,c1_095,bridge_c1_c4_095,bridge_c1_c4_095,1,0,0,10.4677,256,1,42,2000
q01894,associative,topogps,c4_095,c1_095,bridge_c1_c4_095,bridge_c1_c4_095,1,3,1,0.8833,256,1,42,2000
q01894,associative,topogps_cuepath,c4_095,c1_095,bridge_c1_c4_095,bridge_c1_c4_095,1,3,0,0.5377,256,1,42,2000
q01894,associative,topogps_no_cue,c4_095,c1_095,bridge_c1_c4_095,c4_095,0,2500,120,21.282,256,1,42,2000
q01895,associative,nn,c1_046,c4_046,bridge_c1_c4_046,c1_046,0,0,0,0.0084,256,1,42,2000
q01895,associative,minsim,c1_046,c4_046,bridge_c1_c4_046,c1_022,0,0,0,0.0123,256,1,42,2000
q01895,associative,graph_ppr,c1_046,c4_046,bridge_c1_c4_046,bridge_c1_c4_046,1,0,0,10.3417,256,1,42,2000
q01895,associative,topogps,c1_046,c4_046,bridge_c1_c4_046,bridge_c1_c4_046,1,3,0,0.8016,256,1,42,2000
q01895,associative,topogps_cuepath,c1_046,c4_046,bridge_c1_c4_046,bridge_c1_c4_046,1,3,0,0.5307,256,1,42,2000
q01895,associative,topogps_no_cue,c1_046,c4_046,bridge_c1_c4_046,c1_046,0,2500,120,21.0131,256,1,42,2000
q01896,associative,nn,c0_071,c4_071,bridge_c0_c4_071,c0_071,0,0,0,0.0083,256,1,42,2000
q01896,associative,minsim,c0_071,c4_071,bridge_c0_c4_071,c0_043,0,0,0,0.0124,256,1,42,2000
q01896,associative,graph_ppr,c0_071,c4_071,bridge_c0_c4_071,bridge_c0_c2_004,0,0,0,10.3778,256,1,42,2000
q01896,associative,topogps,c0_071,c4_071,bridge_c0_c4_071,bridge_c0_c4_071,1,3,0,0.7921,256,1,42,2000
q01896,associative,topogps_cuepath,c0_071,c4_071,bridge_c0_c4_071,bridge_c0_c4_071,1,3,0,0.5294,256,1,42,2000
q01896,associative,topogps_no_cue,c0_071,c4_071,bridge_c0_c4_071,c0_071,0,2500,120,21.3754,256,1,42,2000
q01897,associative,nn,c0_039,c2_039,bridge_c0_c2_039,c0_039,0,0,0,0.0082,256,1,42,2000
q01897,associative,minsim,c0_039,c2_039,bridge_c0_c2_039,c0_060,0,0,0,0.0124,256,1,42,2000
q01897,associative,graph_ppr,c0_039,c2_039,bridge_c0_c2_039,bridge_c0_c2_039,1,0,0,10.4419,256,1,42,2000
q01897,associative,topogps,c0_039,c2_039,bridge_c0_c2_039,bridge_c0_c2_039,1,3,1,0.8427,256,1,42,2000
q01897,associative,topogps_cuepath,c0_039,c2_039,bridge_c0_c2_039,bridge_c0_c2_039,1,3,0,0.4984,256,1,42,2000
q01897,associative,topogps_no_cue,c0_039,c2_039,bridge_c0_c2_039,bridge_c0_c3_103,0,2500,120,21.4943,256,1,42,2000
q01898,associative,nn,c4_055,c0_055,bridge_c0_c4_055,c4_055,0,0,0,0.0083,256,1,42,2000
q01898,associative,minsim,c4_055,c0_055,bridge_c0_c4_055,c0_018,0,0,0,0.0127,256,1,42,2000
q01898,associative,graph_ppr,c4_055,c0_055,bridge_c0_c4_055,bridge_c0_c4_055,1,0,0,10.4732,256,1,42,2000
q01898,associative,topogps,c4_055,c0_055,bridge_c0_c4_055,bridge_c0_c4_055,1,3,0,0.7729,256,1,42,2000
q01898,associative,topogps_cuepath,c4_055,c0_055,bridge_c0_c4_055,bridge_c0_c4_055,1,3,0,0.4892,256,1,42,2000
q01898,associative,topogps_no_cue,c4_055,c0_055,bridge_c0_c4_055,c4_055,0,2418,120,20.8001,256,1,42,2000
q01899,associative,nn,c4_112,c0_112,bridge_c0_c4_112,c4_112,0,0,0,0.0083,256,1,42,2000
q01899,associative,minsim,c4_112,c0_112,bridge_c0_c4_112,c2_027,0,0,0,0.0126,256,1,42,2000
q01899,associative,graph_ppr,c4_112,c0_112,bridge_c0_c4_112,bridge_c0_c4_112,1,0,0,10.3919,256,1,42,2000
q01899,associative,topogps,c4_112,c0_112,bridge_c0_c4_112,bridge_c0_c4_112,1,3,0,0.8079,256,1,42,2000
q01899,associative,topogps_cuepath,c4_112,c0_112,bridge_c0_c4_112,bridge_c0_c4_112,1,3,0,0.5347,256,1,42,2000
q01899,associative,topogps_no_cue,c4_112,c0_112,bridge_c0_c4_112,c4_112,0,2450,120,21.0414,256,1,42,2000
q01900,associative,nn,c0_008,c2_008,bridge_c0_c2_008,c0_008,0,0,0,0.0082,256,1,42,2000
q01900,associative,minsim,c0_008,c2_008,bridge_c0_c2_008,c0_012,0,0,0,0.0126,256,1,42,2000
q01900,associative,graph_ppr,c0_008,c2_008,bridge_c0_c2_008,bridge_c0_c2_008,1,0,0,10.4794,256,1,42,2000
q01900,associative,topogps,c0_008,c2_008,bridge_c0_c2_008,bridge_c0_c2_008,1,3,1,0.8369,256,1,42,2000
q01900,associative,topogps_cuepath,c0_008,c2_008,bridge_c0_c2_008,bridge_c0_c2_008,1,3,0,0.4896,256,1,42,2000
q01900,associative,topogps_no_cue,c0_008,c2_008,bridge_c0_c2_008,bridge_c0_c2_118,0,2500,120,21.6375,256,1,42,2000
q01901,associative,nn,c3_013,c2_013,bridge_c2_c3_013,c3_013,0,0,0,0.0083,256,1,42,2000
q01901,associative,minsim,c3_013,c2_013,bridge_c2_c3_013,c3_034,0,0,0,0.0128,256,1,42,2000
q01901,associative,graph_ppr,c3_013,c2_013,bridge_c2_c3_013,bridge_c2_c3_013,1,0,0,10.4736,256,1,42,2000
q01901,associative,topogps,c3_013,c2_013,bridge_c2_c3_013,bridge_c2_c3_013,1,3,0,0.7918,256,1,42,2000
q01901,associative,topogps_cuepath,c3_013,c2_013,bridge_c2_c3_013,bridge_c2_c3_013,1,3,0,0.5259,256,1,42,2000
q01901,associative,topogps_no_cue,c3_013,c2_013,bridge_c2_c3_013,bridge_c3_c4_086,0,2425,120,20.4921,256,1,42,2000
q01902,associative,nn,c1_105,c3_105,bridge_c1_c3_105,c1_105,0,0,0,0.0083,256,1,42,2000
q01902,associative,minsim,c1_105,c3_105,bridge_c1_c3_105,c1_071,0,0,0,0.0125,256,1,42,2000
q01902,associative,graph_ppr,c1_105,c3_105,bridge_c1_c3_105,bridge_c1_c3_105,1,0,0,10.603,256,1,42,2000
q01902,associative,topogps,c1_105,c3_105,bridge_c1_c3_105,bridge_c1_c3_105,1,3,1,0.8591,256,1,42,2000
q01902,associative,topogps_cuepath,c1_105,c3_105,bridge_c1_c3_105,bridge_c1_c3_105,1,3,0,0.5308,256,1,42,2000
q01902,associative,topogps_no_cue,c1_105,c3_105,bridge_c1_c3_105,c1_105,0,2500,120,21.525,256,1,42,2000
q01903,associative,nn,c3_058,c4_058,bridge_c3_c4_058,c3_058,0,0,0,0.0095,256,1,42,2000
q01903,associative,minsim,c3_058,c4_058,bridge_c3_c4_058,c4_039,0,0,0,0.0126,256,1,42,2000
q01903,associative,graph_ppr,c3_058,c4_058,bridge_c3_c4_058,bridge_c3_c4_058,1,0,0,10.4181,256,1,42,2000
q01903,associative,topogps,c3_058,c4_058,bridge_c3_c4_058,bridge_c3_c4_058,1,3,1,0.8507,256,1,42,2000
q01903,associative,topogps_cuepath,c3_058,c4_058,bridge_c3_c4_058,bridge_c3_c4_058,1,3,0,0.5326,256,1,42,2000
q01903,associative,topogps_no_cue,c3_058,c4_058,bridge_c3_c4_058,bridge_c3_c4_077,0,2500,120,21.2214,256,1,42,2000
q01904,associative,nn,c2_061,c1_061,bridge_c1_c2_061,c2_061,0,0,0,0.0083,256,1,42,2000
q01904,associative,minsim,c2_061,c1_061,bridge_c1_c2_061,c2_001,0,0,0,0.0126,256,1,42,2000
q01904,associative,graph_ppr,c2_061,c1_061,bridge_c1_c2_061,bridge_c1_c2_061,1,0,0,10.3953,256,1,42,2000
q01904,associative,topogps,c2_061,c1_061,bridge_c1_c2_061,bridge_c1_c2_061,1,3,0,0.7666,256,1,42,2000
q01904,associative,topogps_cuepath,c2_061,c1_061,bridge_c1_c2_061,bridge_c1_c2_061,1,3,0,0.5062,256,1,42,2000
q01904,associative,topogps_no_cue,c2_061,c1_061,bridge_c1_c2_061,c2_061,0,2500,120,21.2785,256,1,42,2000
q01905,associative,nn,c1_021,c3_021,bridge_c1_c3_021,c1_021,0,0,0,0.0084,256,1,42,2000
q01905,associative,minsim,c1_021,c3_021,bridge_c1_c3_021,c3_010,0,0,0,0.0126,256,1,42,2000
q01905,associative,graph_ppr,c1_021,c3_021,bridge_c1_c3_021,bridge_c1_c3_021,1,0,0,10.4195,256,1,42,2000
q01905,associative,topogps,c1_021,c3_021,bridge_c1_c3_021,bridge_c1_c3_021,1,3,1,0.8591,256,1,42,2000
q01905,associative,topogps_cuepath,c1_021,c3_021,bridge_c1_c3_021,bridge_c1_c3_021,1,3,0,0.5022,256,1,42,2000
q01905,associative,topogps_no_cue,c1_021,c3_021,bridge_c1_c3_021,bridge_c1_c4_073,0,2500,120,21.4357,256,1,42,2000
q01906,associative,nn,c4_096,c2_096,bridge_c2_c4_096,c4_096,0,0,0,0.0083,256,1,42,2000
q01906,associative,minsim,c4_096,c2_096,bridge_c2_c4_096,c4_080,0,0,0,0.0125,256,1,42,2000
q01906,associative,graph_ppr,c4_096,c2_096,bridge_c2_c4_096,bridge_c2_c4_096,1,0,0,10.4687,256,1,42,2000
q01906,associative,topogps,c4_096,c2_096,bridge_c2_c4_096,bridge_c2_c4_096,1,3,1,0.9001,256,1,42,2000
q01906,associative,topogps_cuepath,c4_096,c2_096,bridge_c2_c4_096,bridge_c2_c4_096,1,3,0,0.5579,256,1,42,2000
q01906,associative,topogps_no_cue,c4_096,c2_096,bridge_c2_c4_096,c4_096,0,2301,120,20.2137,256,1,42,2000
q01907,associative,nn,c4_007,c0_007,bridge_c0_c4_007,c4_007,0,0,0,0.0083,256,1,42,2000
q01907,associative,minsim,c4_007,c0_007,bridge_c0_c4_007,c0_101,0,0,0,0.0123,256,1,42,2000
q01907,associative,graph_ppr,c4_007,c0_007,bridge_c0_c4_007,bridge_c0_c4_007,1,0,0,10.398,256,1,42,2000
q01907,associative,topogps,c4_007,c0_007,bridge_c0_c4_007,bridge_c0_c4_007,1,3,0,0.8262,256,1,42,2000
q01907,associative,topogps_cuepath,c4_007,c0_007,bridge_c0_c4_007,bridge_c0_c4_007,1,3,0,0.5503,256,1,42,2000
q01907,associative,topogps_no_cue,c4_007,c0_007,bridge_c0_c4_007,c4_007,0,2310,120,20.1857,256,1,42,2000
q01908,associative,nn,c1_083,c0_083,bridge_c0_c1_083,c1_083,0,0,0,0.0083,256,1,42,2000
q01908,associative,minsim,c1_083,c0_083,bridge_c0_c1_083,bridge_c2_c4_105,0,0,0,0.0126,256,1,42,2000
q01908,associative,graph_ppr,c1_083,c0_083,bridge_c0_c1_083,bridge_c0_c1_083,1,0,0,10.4253,256,1,42,2000
q01908,associative,topogps,c1_083,c0_083,bridge_c0_c1_083,bridge_c0_c1_083,1,3,0,0.7613,256,1,42,2000
q01908,associative,topogps_cuepath,c1_083,c0_083,bridge_c0_c1_083,bridge_c0_c1_083,1,3,0,0.4843,256,1,42,2000
q01908,associative,topogps_no_cue,c1_083,c0_083,bridge_c0_c1_083,bridge_c1_c2_073,0,2500,120,21.305,256,1,42,2000
q01909,associative,nn,c1_024,c4_024,bridge_c1_c4_024,c1_024,0,0,0,0.0085,256,1,42,2000
q01909,associative,minsim,c1_024,c4_024,bridge_c1_c4_024,c4_007,0,0,0,0.0129,256,1,42,2000
q01909,associative,graph_ppr,c1_024,c4_024,bridge_c1_c4_024,bridge_c1_c4_024,1,0,0,10.3885,256,1,42,2000
q01909,associative,topogps,c1_024,c4_024,bridge_c1_c4_024,bridge_c1_c4_024,1,3,1,0.8245,256,1,42,2000
q01909,associative,topogps_cuepath,c1_024,c4_024,bridge_c1_c4_024,bridge_c1_c4_024,1,3,0,0.491,256,1,42,2000
q01909,associative,topogps_no_cue,c1_024,c4_024,bridge_c1_c4_024,bridge_c1_c3_002,0,2500,120,21.3186,256,1,42,2000
q01910,associative,nn,c0_071,c3_071,bridge_c0_c3_071,c0_071,0,0,0,0.0083,256,1,42,2000
q01910,associative,minsim,c0_071,c3_071,bridge_c0_c3_071,c2_092,0,0,0,0.0126,256,1,42,2000
q01910,associative,graph_ppr,c0_071,c3_071,bridge_c0_c3_071,bridge_c0_c3_071,1,0,0,10.524,256,1,42,2000
q01910,associative,topogps,c0_071,c3_071,bridge_c0_c3_071,bridge_c0_c3_071,1,3,0,0.7943,256,1,42,2000
q01910,associative,topogps_cuepath,c0_071,c3_071,bridge_c0_c3_071,bridge_c0_c3_071,1,3,0,0.5097,256,1,42,2000
q01910,associative,topogps_no_cue,c0_071,c3_071,bridge_c0_c3_071,bridge_c0_c3_025,0,2500,120,21.3663,256,1,42,2000
q01911,associative,nn,c2_094,c1_094,bridge_c1_c2_094,c2_094,0,0,0,0.0085,256,1,42,2000
q01911,associative,minsim,c2_094,c1_094,bridge_c1_c2_094,c1_083,0,0,0,0.0125,256,1,42,2000
q01911,associative,graph_ppr,c2_094,c1_094,bridge_c1_c2_094,bridge_c1_c2_094,1,0,0,10.4909,256,1,42,2000
q01911,associative,topogps,c2_094,c1_094,bridge_c1_c2_094,bridge_c1_c2_094,1,3,0,0.7739,256,1,42,2000
q01911,associative,topogps_cuepath,c2_094,c1_094,bridge_c1_c2_094,bridge_c1_c2_094,1,3,0,0.4966,256,1,42,2000
q01911,associative,topogps_no_cue,c2_094,c1_094,bridge_c1_c2_094,bridge_c2_c4_070,0,2500,120,21.3019,256,1,42,2000
q01912,associative,nn,c4_103,c3_103,bridge_c3_c4_103,c4_103,0,0,0,0.0091,256,1,42,2000
q01912,associative,minsim,c4_103,c3_103,bridge_c3_c4_103,c3_104,0,0,0,0.0127,256,1,42,2000
q01912,associative,graph_ppr,c4_103,c3_103,bridge_c3_c4_103,bridge_c3_c4_103,1,0,0,10.4885,256,1,42,2000
q01912,associative,topogps,c4_103,c3_103,bridge_c3_c4_103,bridge_c3_c4_103,1,3,0,0.7973,256,1,42,2000
q01912,associative,topogps_cuepath,c4_103,c3_103,bridge_c3_c4_103,bridge_c3_c4_103,1,3,0,0.5447,256,1,42,2000
q01912,associative,topogps_no_cue,c4_103,c3_103,bridge_c3_c4_103,c4_103,0,2479,120,21.3244,256,1,42,2000
q01913,associative,nn,c4_078,c2_078,bridge_c2_c4_078,c4_078,0,0,0,0.0085,256,1,42,2000
q01913,associative,minsim,c4_078,c2_078,bridge_c2_c4_078,c2_037,0,0,0,0.0126,256,1,42,2000
q01913,associative,graph_ppr,c4_078,c2_078,bridge_c2_c4_078,bridge_c2_c4_078,1,0,0,10.2959,256,1,42,2000
q01913,associative,topogps,c4_078,c2_078,bridge_c2_c4_078,bridge_c2_c4_078,1,3,1,0.8749,256,1,42,2000
q01913,associative,topogps_cuepath,c4_078,c2_078,bridge_c2_c4_078,bridge_c2_c4_078,1,3,0,0.5484,256,1,42,2000
q01913,associative,topogps_no_cue,c4_078,c2_078,bridge_c2_c4_078,c4_078,0,2243,120,19.853,256,1,42,2000
